"","WT_t0_R1","WT_t0_R2","WT_t0_R3","WT_t0.5_R1","WT_t0.5_R2","WT_t0.5_R3","chl1_t0_R1","chl1_t0_R2","chl1_t0_R3","chl1_t0.5_R1","chl1_t0.5_R2","chl1_t0.5_R3"
"AT5G50200",11.0681755398394,10.9882840626289,10.79304575069,12.640587999636,12.5238541206993,12.3428485512373,11.2378198686152,11.1197117615149,11.081213659103,11.9984013844946,12.0860411497412,11.9899782342569
"AT4G30470",7.65103595514706,7.24831332062764,7.29107704679328,9.52437562160651,9.4192035935475,9.19569816368528,7.65897988437524,7.52659377762545,7.31137856407738,9.19044770453532,9.39511317328527,8.97087774649815
"AT3G45970",9.26449999886921,8.68330112827609,8.9293351094894,11.1601078637176,11.4456739629951,11.5938050655853,9.05087847870038,8.37204836628525,8.74671127839611,11.2018155049864,11.4786776918599,11.4844459976432
"AT1G61100",7.61060104372968,7.54914998798016,7.67172447390349,8.86270622654934,8.95140259247631,9.08745096029539,7.28335961805147,7.5808749704688,7.51076734270345,8.70549157679586,8.89836745893153,9.01644278673285
"AT3G27960",8.78632170733713,8.73246160142434,8.7587966661769,9.83000229610988,9.73427430091178,9.85390180601899,8.52862981896611,8.70808203713899,8.77097714954849,9.70195351206842,9.79671470463273,9.5521264853621
"AT5G02260",9.37657534149587,9.40373607238985,9.24311496317909,7.63821105915825,7.70431352616696,7.97311233502973,9.24674704017946,9.44752713876354,9.23511683967652,7.80214823786489,7.70571623556673,8.17526400380837
"AT3G13730",6.4089222498285,6.4371431621298,6.47474514639573,8.33612563276411,8.80653132575552,8.39800890000519,6.06642063447667,6.17380956876763,6.56680198724814,7.88991308903164,8.26397905272035,8.29055390312886
"AT3G30720",5.05558710833601,5.01343690972715,5.11412477433506,4.86702958635555,4.69199423284197,4.79022711878871,6.59202101739757,6.68477177259606,7.19160437535341,6.73062508195921,6.37223389423926,6.42927309121496
"AT1G61840",4.97495130340134,4.80380178826592,4.60353899376854,7.06687597033507,7.07516895503012,7.54060860545116,4.43093436164071,4.87973234395418,4.77882642131987,6.85137251875055,7.4782374930644,7.45150352475557
"AT5G12860",9.18897093742533,9.5173797159101,9.28857081273152,11.0181865282322,11.1368104682075,10.9893817143384,8.99603546215729,9.48264800770114,9.38661503944368,10.5462975976821,10.6622983164352,10.4227012789388
"AT4G25835",4.81000336131599,4.24687525249006,4.3795864521059,6.96081719944757,7.24594395176262,7.41321500479259,4.50917809966851,4.92290795183013,4.70424127327159,6.33498318557889,6.26389175890576,6.81536401663841
"AT3G60750",10.4681409552163,10.7079616974767,10.6429318079508,12.2406821859114,12.2875686230798,12.1223922725407,10.3813064780864,10.7763772930754,10.5452158407634,11.415509215708,11.7231466331751,11.6470007757124
"AT1G16170",6.35029606888504,6.63206242209351,6.39426480259466,8.77406804563221,8.96833636227112,9.33234058091918,6.42869624370695,6.52923222031641,6.56192350414224,8.11417777329122,8.55798627336084,8.88532700977169
"AT4G25620",6.71123243411435,6.79925638663805,6.9164290828162,8.59320287825948,8.93313511587812,8.51279123096354,6.72454580743127,6.63261936573786,7.06520789010584,8.19756014687155,8.57730256775211,8.1203722562031
"AT3G63110",7.11210574088402,6.91653866507944,7.25186016137567,9.07463417674378,9.53033607708256,9.12559393889905,6.68421259047009,6.37638536233605,7.13645763740516,8.52074394627669,8.67147980081005,8.75320262401637
"AT1G77760",4.76908388887072,4.83949720524561,5.38102168687405,9.03643567850446,9.72040639469582,9.51905503217541,4.78073692938434,4.87837958808467,5.03746322750294,7.52608240441966,8.56497859843916,8.9741275914176
"AT5G59490",7.48086539364856,7.02071162022331,7.26835640983308,8.98969047034539,9.17432391091412,9.13546583631091,7.51011210895512,6.94978380827517,7.30541107817263,8.78537373704186,9.01395182051159,9.03790124001462
"AT5G10210",4.88982448742907,4.05470666025841,5.41965179363268,9.53032686167201,10.269690751202,10.3896222056245,4.96151039344138,4.6305807190722,5.3666620127595,8.64786246006106,9.27725357918173,10.0600061506072
"AT2G30040",7.02340434258416,6.62234303103722,6.40967866488893,9.30652106493677,9.55564333337983,9.82061330199513,7.00824387778005,6.38240557035497,6.66149486013667,8.49439166023324,8.84995766055891,9.07276035014871
"AT5G58700",8.60948166846669,8.67862615325589,8.75158449538406,10.133255584954,10.2259439733554,10.1264425832404,8.51677880905353,8.4877115222511,8.90604702777043,9.52758492104263,9.8071573819765,9.73633301774592
"AT5G52020",5.2688538496546,5.63286901334331,5.50068335930104,7.14049802906973,7.33644279773854,7.13891296396225,5.8095072994511,5.62812721866454,5.91593680013013,6.58958329186989,6.98154845379448,6.75126492520657
"AT1G66140",7.34979773690815,7.22744438692036,7.44426687102282,8.81698134594285,8.96958443065818,9.22209756475012,7.32080215820023,7.45758520004579,7.45489541116069,8.6414250298945,8.83705754548788,9.13500074164495
"AT2G27510",10.9474808548857,11.2061193136145,11.1371160956072,12.2788586266709,12.4587193606008,12.3513007093495,10.9750652125515,11.1800340280077,11.2235605380355,11.9739193189479,12.0773055135506,12.1700156845153
"AT1G16390",6.70258060648836,6.75738261854095,6.56724854454187,7.673819810143,7.70286163347865,7.84379429057337,6.34949553145097,6.62519534950002,6.6749782120307,7.66505718940257,7.86887322361401,7.79262690362183
"AT1G49160",6.6647200272185,6.5419935421152,6.73520199385501,9.19616886591809,9.61611920223515,9.55220783970986,6.48096055164946,6.78193711893473,6.66138775513542,8.27125698487099,9.24678717091947,9.0618643386612
"AT1G66470",6.28566859618345,6.25597710203123,6.22168414300362,7.29076059763652,7.44597754017551,7.32058353737725,6.14466636250107,6.39769466405392,6.09295356550117,7.35253564423348,7.69965508057555,7.31857872249725
"AT5G07890",7.28015046127356,7.09480728711279,7.19033781999445,8.59336909547743,8.59794371759034,8.5369851619012,7.35330380392843,7.24386211525373,7.43105783832782,8.05853226375934,8.43964146311035,8.40059284153845
"AT4G16563",6.96253668192433,6.82801765174317,6.92052689857249,7.98989580331076,7.94777546372526,7.91866558657278,6.83278633002502,6.47749660375087,6.81950176534764,7.86542363616397,7.72683528914075,7.67870149394345
"AT4G31550",9.12423269683723,8.97123482820338,8.99565724289332,10.2847962588182,9.88645431523703,10.3293255133737,9.10121475618022,8.92396340527502,8.95479537249036,10.3594585659247,10.1088320143602,10.423196956001
"AT2G34770",8.13417797407181,8.04460967031368,8.07479675085697,8.95490459349083,8.94259579041299,8.78540358259155,8.08269605884065,8.07699740882676,7.83951636105048,9.15556026732985,9.09353801192772,8.94922034041286
"AT1G32170",9.48525256041849,9.42384275326273,9.57220695942147,10.5840928959861,10.6574795780527,10.8747643850661,9.62487043388246,9.37044508323297,9.49502201623129,10.6877524169092,10.9286995413495,11.0912789632444
"AT5G58690",7.36983826957862,7.30983588618075,7.28932295045058,8.47184153671958,8.64542332960413,8.71321162702144,7.33606899694493,7.3944324146683,7.41204919551916,8.06055622074666,8.40645696699516,8.35708385443452
"AT2G47560",6.43668132429893,6.62439756046253,6.27897172765961,7.79045096434517,8.06022695931542,7.90198769950506,6.45814040988408,6.43495290809448,6.20954480215708,7.38950163395946,7.81700188901491,7.57218225824093
"AT5G67390",6.74743267222971,6.65085687722784,6.7757371378746,8.20312544384814,8.65188977198212,8.64067775025967,6.85924716428478,6.68980902856109,6.93465712203969,8.04864382904177,8.57116354832978,8.38216439645691
"AT1G74660",8.37242612825671,8.59178077014691,8.30959577612449,9.86846538345782,10.0923331654986,9.98897885002544,8.67240686512393,8.67433969792866,8.44401457786946,9.36027443496316,9.68891766893719,9.78905961837272
"AT1G68670",7.43993779741425,7.30280210741358,7.30286882420159,9.21089281588569,9.71049659507373,9.34354227628725,7.40145634051345,7.471901997131,7.45577688000025,8.63889328524984,9.32225483898301,9.27773510597366
"AT1G17060",7.02632126702506,6.97090164958953,7.48273225873489,9.09536534314084,8.79815046436693,9.36009843401169,6.90393171675507,6.95195636384735,7.23439845495332,8.81824744513556,8.57326039683007,9.26594249402124
"AT5G54130",5.90024933343233,6.07029598033808,6.32717190203256,7.91388005250178,8.07340235149244,8.22673771516964,5.98817725790471,6.01111724235842,6.13540393109046,7.48916215262502,7.17657263115342,8.09409690849097
"AT1G66440",7.70041415705176,7.78643855514246,7.70142836988943,9.06970037919477,8.95702828342075,9.33378836569234,7.62138203441617,7.80951158118767,8.05749994500207,8.72030446811428,8.93069078394427,9.0406505617995
"AT1G61590",9.52896048966611,9.49423644056894,9.42361037551146,8.63024110092701,8.32662564126638,8.5142746123088,9.52873465604511,9.46152168980293,9.53478429973149,8.661865554062,8.44470813757947,8.3623333793567
"AT3G60320",8.45316533454662,8.49681846079711,8.51022325821843,9.10697789789726,9.16867944320138,9.15673215243147,8.37685106228151,8.49512711139411,8.47332929245119,9.08123133179448,9.01112245496867,9.04846167765415
"AT4G38340",4.50455164048909,4.5350476100065,4.96181030478223,6.46434775026195,6.78912186955777,6.65171712788796,4.6830900577956,4.82622363029969,5.21935458010971,5.77370900612032,5.80579035607482,5.98732944383535
"AT1G57560",7.0764828942961,7.29494560101521,7.27835054978606,5.72188658219262,5.88096559696106,6.1608998598197,6.98082754794591,7.19079755175981,7.03717150149042,5.95496676861861,5.92969190438014,6.23889271047482
"AT3G50280",7.61096042842877,7.76694720298922,7.71854639308041,6.66085020632646,6.50455609939194,6.73784698096866,7.89128052825563,7.7423242997373,7.9449466720374,6.97158290215594,6.79829026387558,6.55300411367834
"AT2G39710",6.88724535462837,6.77441187518096,6.67517825263393,7.44167475641092,7.3948218031529,7.61724811945315,6.83401918294947,6.76135445809833,6.8457657816377,7.66049460042157,7.80855173879948,7.771605597423
"AT1G75310",6.62234103929461,6.42641178090912,6.44495341881445,7.28352070859926,7.48302401397925,7.34729270488878,6.48164902099049,6.591275134517,6.39515081116727,7.38400864796274,7.46276829302257,7.24700765172677
"AT1G72220",6.39071783971409,6.68073096623092,6.52205501959422,8.34980542720734,8.20048312827539,8.03846683541989,6.22879509601814,6.53267616842171,6.84721924368794,6.67812305938345,6.97429768911445,6.80839664289695
"AT4G00940",5.92693655522477,5.72382647087302,5.94607952719856,7.1829644382335,7.42250813059658,7.32842146112153,5.72469882356691,5.93497030067928,5.98348486268744,6.77799164137955,7.25098491361316,7.18533535981225
"AT1G05300",8.86813263421431,8.81927451830147,8.67396446179242,7.8548207731616,7.72961178122173,7.52396809003675,8.81137293434498,8.72949860949371,8.98913807062186,7.94351276624632,7.77028296108323,7.77700415334424
"AT3G15650",6.86549015985933,7.29494808311369,6.85003625961114,8.37239752762357,8.53641009885229,8.50456063258396,6.69838857665437,6.99101606940664,6.99054028247546,7.8139093172116,8.03653594388986,8.14242845480571
"AT1G13300",5.6394275417967,5.23098013104473,6.7257779706048,10.7551665491183,10.5637200821833,10.9735656173306,5.55483681401744,5.55166519203046,6.88636036780705,8.72753742530057,9.29724646677466,9.96657180583269
"AT1G67920",6.82692630448169,6.51440083478064,6.62416011764796,8.17009164332254,8.06892789629963,8.17556228818343,6.76026687593638,6.62835148606898,7.10696202175742,7.53535698397229,7.28809538465644,7.57752750263857
"AT2G24400",5.23839357687874,5.33785014917634,5.42943622869934,3.66407318560414,4.0121788051083,3.81605368295714,4.97553355675632,5.48189745743423,5.16036354516104,3.93244971184618,3.31907576118781,3.62926813963942
"AT5G07680",4.71217011843355,4.44349190203429,4.84866540929905,8.10404052349712,7.5302483174638,7.04178501987142,4.78098799906115,4.42713920086883,4.92057525206654,6.67575421670274,6.02426978511623,5.99885790738911
"AT1G43650",6.07984613418383,6.14661114806985,6.07122935109973,7.01180344360196,7.25585871094096,6.94942821574419,5.96984891765191,6.02762105134782,5.85135221652051,6.63974602883362,6.84043891872936,6.90573757434041
"AT5G02230",9.81278897196376,9.3839181237569,9.97065640245805,11.4184841498422,11.5017630913133,11.7195593968846,9.91815015019997,9.36180452035115,9.97759852575644,11.3803788998535,11.8508157094542,11.7274653619098
"AT4G26690",8.91799643289242,9.06891896273983,9.26276403855613,10.2750077062378,10.5978968307654,10.6730136914329,8.85023452995871,9.20084202515404,9.19115686962834,10.2883570454678,10.5307610125955,10.5561147410856
"AT5G10820",8.17096978731568,8.29712198642411,8.35821888046953,9.31142240341013,9.14186100992027,9.27444030297085,8.28379814499378,8.24118365331899,8.51870505061986,9.02970690297983,8.97052618589801,8.91096666667234
"AT5G51830",7.83537201730088,8.00970160634473,7.91514899208951,9.5386595761742,9.95679742144463,9.19381526994535,7.9506096728081,7.94187514762767,7.75430633709943,8.69273943687622,9.03270263094891,8.71279649763409
"AT5G08010",6.48407557169257,5.72617069350871,6.42677856740176,8.34245107332374,8.35081348555446,8.16985648264135,6.43506396652414,6.26602790571921,6.70175422125312,7.49306239205927,7.45117879419203,7.65183504201876
"AT3G63010",9.43838196305895,9.63800519646098,9.50742851710194,8.79559141638375,8.77475310650953,8.65959769157039,9.49429999738008,9.49811392618065,9.46931299934347,8.92333512967796,8.91760299857122,8.82654564659917
"AT3G11410",9.05580064269862,8.85699303571902,8.76101625176197,9.96197549169533,9.96526589622583,9.79248556818698,9.04973880727028,8.86359239407262,8.86979104444733,9.58361178689632,9.72784215419749,9.62860465433045
"AT3G02850",4.97226864020505,4.88776119282832,4.79880088376483,6.83401052657757,7.2612152146617,7.11679089323233,4.91068456678111,4.85886659456752,5.11390457786778,5.6590728898085,6.016213447971,6.55739017701251
"AT1G62180",9.01998590092444,9.25732529530069,8.77930071513463,10.5253998960898,10.8922976116093,10.2427408780486,8.89709190352171,9.1474491025778,8.88831233956311,10.2539417244537,10.5454618054707,10.1628142119598
"AT5G37260",7.35538367346815,7.39138056364188,7.67264353552911,8.99925917087983,9.38320962515854,9.31530264617305,7.48842552105518,7.45516472967718,7.79666994011636,8.76213590032233,9.24684377929741,9.37305019199804
"AT3G12700",8.71733684814002,8.19344161405372,8.27270362744702,9.89763715423101,10.039299046393,9.99611494119799,8.66332723037219,8.30317234173427,8.37091699079241,9.30718393884651,9.46429362463857,9.5600623556073
"AT5G35630",9.71440681503866,9.8906249650012,9.84347516592894,10.7398229772654,10.622029548779,10.5341623985581,9.83024325045082,9.80951146686467,9.76516085972494,10.2515549419571,10.1598704406976,10.2216671605571
"AT5G39590",9.1158059214919,9.16183471118535,9.29545388445105,10.0765644451886,10.0259892199903,10.020097137075,9.1343318024146,9.11514885613723,9.23397794945843,9.55948125212663,9.76048176991394,9.74897212491859
"AT1G25550",8.34715795485126,8.08827723339493,8.10863738819863,10.2847616811574,10.6974322299172,10.905923099398,8.39744169476388,8.10474278768882,8.0213970224084,9.76871960518488,10.4995192881796,10.8272770453816
"AT2G28720",8.05219218599647,7.82527150547498,7.86228144574189,7.13280131452861,6.94585052972074,7.21054952292187,8.10688523471748,8.01742291839258,8.23682395318499,7.31118072467171,7.31759058103465,7.1467784158495
"AT3G18560",8.58162165171334,8.27696272033839,8.43609780939893,10.1770468892715,10.4082479880751,10.5642618955668,8.51415995708498,8.29518014603708,8.38969563782961,9.21078072695995,9.85844349962688,9.93988834720168
"AT1G73920",8.82191892460653,8.55827665781146,8.70451210167389,9.93944848338507,10.1334576551724,9.92717154779491,8.79045227256747,8.62574997848684,8.89664127831866,8.97388118893938,9.29506143256996,9.31713201784143
"AT1G59970",7.58142817921205,7.54914998798016,7.24223082165167,9.17007077397405,8.96247875548101,8.61057735046971,7.68748171056725,7.38578725337793,7.29542157449701,8.76963100623829,8.72605752383367,8.47358463477105
"AT5G01340",7.02826112463073,7.22651270419325,6.6764433146981,8.42163238859998,8.77952728076682,8.25512087064821,7.09389895727346,7.09611290730616,7.05509616241548,7.94850819238472,8.20859877135605,8.10368442542484
"AT5G65140",5.16948633752829,5.14733834974334,5.21793870462752,7.34712325167869,8.16063900354556,7.82495257393042,5.04661483292334,5.32408694533096,5.30212520117547,6.20018980581363,7.21950973892461,6.71836410979919
"AT4G39770",4.10332618482743,4.09120377915772,4.09320825752372,5.70912923856494,6.04073135865683,5.5958862724354,4.33907933408035,3.8273080324378,3.9510144959019,5.4926448816376,6.32584601471892,5.54357119564919
"AT4G24670",4.53402504285451,4.80658071077602,4.8823369176898,6.26368380983423,6.59514006042791,6.69948253274736,4.46606976595268,4.76106003386102,4.71700126882615,5.58013860568518,6.15207926845963,6.11852318224891
"AT1G43710",9.7176365745145,9.79152625050558,10.1914470569436,11.522963005253,11.6301783649664,11.5573476456144,9.70829601752003,9.928823712622,10.3810678512489,11.0125806666958,11.2290674295393,11.2545870328926
"AT2G38820",7.60765702327431,7.55275007877,7.53180301404076,6.8554145539553,6.81976828332406,7.03038403958837,7.7903535990953,7.61286647192416,7.93613477400303,6.95699417912047,6.99957274466978,7.01679990391146
"AT1G66930",7.2326614987388,7.53806472341641,7.46023086288419,6.04682002119698,5.94885668831993,5.8869927611267,7.06747494774282,7.61760647860825,7.77458227475335,6.12697107358647,5.74578640242536,6.1511824468024
"AT4G36970",7.35407024131281,7.33394872465976,7.51811706830708,6.6461825536754,6.65727668888299,6.72954609272673,7.45846352077101,7.4437145756414,7.42761651221756,6.8663001751108,6.98408733181107,6.74570540794864
"AT3G52060",10.1679072815551,10.1737511541166,10.2591119111317,9.54161997009784,9.48513089063158,9.59988923710272,10.1780580382147,10.3319623441508,10.2480423598706,9.75745254380821,9.65621844034895,9.66339399176894
"AT3G59350",8.29594518449065,8.00358003559123,8.07161566068657,9.41548894057133,9.83225867458713,9.97086526480117,8.26804710922597,8.08826209670226,8.19907193444877,9.45149068326752,10.0633401421978,9.90196187758387
"AT1G66150",8.40529069264516,8.59398595604036,8.53763212584773,9.09139722565093,9.24336744674118,9.26057331171267,8.23392946989851,8.45556154797211,8.35100739477972,9.10725950392905,9.19919816129129,9.12162987938467
"AT5G59930",6.16655369977905,5.82098923995809,5.79670536878785,7.61185612806903,7.92509576629565,8.18711706897125,5.84878274530358,5.86680407644359,6.07817188603568,7.0060128969098,7.40194278785659,7.75545624818605
"AT2G38640",7.30158615081013,6.9957081365135,7.42501570253769,8.35762336441483,8.18594003230447,8.20479153805248,7.40457203318134,7.11844225046012,7.27470751226195,8.26840803865108,8.12097037736362,8.11076323312752
"AT5G13320",6.78117145702683,6.94539930993757,6.62703754049866,4.07515781109887,4.79110020533709,5.19000633183307,7.23955603959183,7.26392071354896,6.6516170250714,4.22252304064243,5.03009937667357,4.64561251317772
"AT3G10520",5.98401890836477,6.34569105434588,6.3113654100528,7.41656861720648,7.38906722108319,7.2212804538261,6.00077906276302,6.38019393711905,6.3578932364006,7.24730644366882,7.2276827481219,7.0376178327068
"AT3G56200",8.45899896258934,8.29221082368911,8.306023372658,9.25564791156448,9.25619120228503,8.96941292870392,8.51516787268519,8.29813996590379,8.36596020649912,9.20154676661433,9.10164666801763,9.12402904113281
"AT4G08950",7.86246548615664,7.49883129930777,8.01986827551431,9.63288431996091,10.0704576583747,10.7826714168266,7.5081962900822,7.47007326885791,7.53227058600694,9.80668878110829,10.0153295380671,10.7927021824906
"AT5G65470",8.1235385443587,7.96283651789683,7.82972857501285,8.93604489167637,8.99405292295292,8.80008643537903,8.06028869517239,7.93379750457355,7.72225596369905,9.06193615465504,8.97914982002382,8.70702759772457
"AT1G14340",7.47687271112301,7.21284816927581,7.32582530131608,8.69248841641882,8.48269596435311,8.42045990166027,7.79755563110636,7.33725866243853,7.52744825519668,8.19258093009869,8.27993097727186,8.35315088283521
"AT5G24010",6.2227444491435,6.15381698825363,5.9804777015757,6.98484639227723,6.99459228189898,6.93819672902444,5.95078695922358,6.16063224281082,6.2137773426151,6.87412017907853,7.16109676468073,6.85866328935886
"AT3G50660",7.47662838995619,7.62583731862402,7.16568294306288,8.8488329530889,8.84701092119027,8.45822660732937,7.67141985766166,7.44151029066543,7.42550344655547,8.50159761229107,8.49511430702876,8.26302738654751
"AT5G05400",4.75805021584206,4.64722254865251,5.00998929304271,6.28913626093321,5.76173573167872,6.31200440843953,4.7753044324652,4.9369835898356,4.65490353724801,5.72597413665763,5.47393771222381,5.61581225771682
"AT5G04250",7.25637039606367,6.92642880243748,7.00485976810481,8.1569674180155,8.34700856776096,8.49552961791146,7.22915398964207,6.98121650690359,6.81286032463748,7.75192449911372,7.7083120755195,7.7402818360464
"AT2G43760",9.62306126505194,9.51484236581761,9.6560242410508,10.5457304577529,10.6582308181369,10.431047115732,9.52789116033118,9.46808896570694,9.72466990120053,9.94826438264622,10.2024219376804,10.1226107658259
"AT1G78090",6.7473004751035,7.41364502106775,6.80941616929565,9.10247000091137,9.5190475457635,8.71212257795897,6.50930356050707,7.21464431267145,6.95446862861946,8.34002484355218,8.81457482546533,8.35292320018863
"AT3G25790",3.44965574592621,3.44991137330023,3.39601186504445,7.30940661648055,7.76288335622154,7.12239733337904,3.40571800049693,3.7977056578678,3.52421164734597,4.18881802431837,6.12590798679956,5.70823660618663
"AT1G70090",5.99486465733679,5.92024484991636,6.19929538196438,6.76540622231675,6.96557485169551,7.17755152691602,5.93397766270216,5.88186943613302,5.86222677368007,6.77959462514294,6.77231516633336,6.86333078878574
"AT5G20885",9.17636794134465,9.4720095631098,9.19181071192209,10.4924292551852,10.8843173993621,10.8371313343865,9.15965349510885,9.44945557110859,9.3172562684399,10.2125309306481,10.7352713375236,10.6273246882212
"AT3G11700",9.0989775629353,9.31860027980071,9.16986376626713,10.1428728556074,10.0803307410685,9.98385678516741,8.93280204525261,9.29088653381432,9.12681917030323,10.2953173370964,10.2102251564855,9.85646535020811
"AT4G03500",3.68698038624055,3.94613842910032,3.7587672460985,5.28184314889107,5.34495379464747,4.73034209903786,4.02821570476272,3.92874639471163,3.89688492191099,4.5804185632034,4.6281708687693,4.47673093383348
"AT1G12990",6.15986329348261,6.28778984932747,6.21639565935354,7.03275936029316,7.2434215445336,7.53214773051774,5.90239928476114,6.35405917953579,6.00409554505828,7.19927208770602,7.17789417793642,7.25007854588164
"AT2G01680",8.07628290010329,8.04160489369959,8.11582634698211,7.57734224641921,7.45413987424933,7.52533822468754,8.07930401694302,8.11118070261627,8.23102262599739,7.56884982105861,7.53450394674524,7.43865253200265
"AT2G32430",8.14166820865378,8.18646878310466,7.90713176143269,7.40420102857506,7.22891559687747,7.1466440098577,8.12189884720546,8.31315140976524,8.28927100364465,7.34370529237553,7.39830949436971,7.13287874217034
"AT5G12880",8.91344992741643,8.77936672522622,8.83246274986501,9.84619680138581,9.81359542483805,10.2357361380553,8.84356683854866,8.72800641656358,8.95591891473369,9.53000760955185,9.70467724281114,9.92183265622787
"AT5G40090",5.70038846716316,5.81302778875477,5.66051924746231,6.3766765995049,6.38183166456691,6.38333267365111,5.76699429442212,5.94495102967565,5.88350622285749,6.25848543121183,6.35698620973222,6.30849570019848
"AT5G40390",9.68105726714787,9.86366905048705,9.589450021002,8.85691132745145,8.9333737208703,8.79543243625695,9.50634309455021,9.87889507401597,9.77832958452318,8.97199390712994,9.01314614265492,8.87898389300307
"AT3G55430",8.82809698341604,8.74383740520075,8.51691833774646,9.64170899241215,9.78353241914396,9.93071184814825,8.93755632103398,8.7008028940266,8.52223311099099,9.66076882335849,10.0218314291595,9.82233329156927
"AT4G22790",7.20673650839555,7.46617299201563,7.17501049548083,6.34410054996312,6.38178956079843,6.38791283403546,7.17281485691489,7.44451291511389,7.59133294570506,6.47178737846802,6.64368834716812,6.64568735085524
"AT2G01260",8.1449750497822,7.9310669522254,8.14456959414417,8.86918042902465,8.89736785639112,8.92127947298262,7.85551537056298,7.95548870096709,8.11971016699863,8.47411469979853,8.56283645059691,8.70754051725265
"AT3G59850",5.9929077479805,6.06324689005427,5.53758503652096,4.71416558275743,4.73122925774559,4.58490072732517,5.93204769108136,6.149145198765,5.6932919527273,4.42467125939487,4.9143987041447,4.52577037395086
"AT2G42350",9.48984265905229,9.3868329650436,9.48649292067102,10.1456369771396,10.1782383923743,10.1993865668381,9.37200342706654,9.42104987203742,9.54195220551662,9.94350394269882,10.1598718168296,10.2128638078411
"AT1G62422",9.37209940231005,9.29030121794577,9.26404067601882,8.63532076717329,8.42623512436333,8.70089764023828,9.60152308550035,9.35947926459157,9.58914824568576,8.71681940042531,8.4562840525754,8.80249241694396
"AT1G79660",9.39457507866672,9.4451151007841,9.47369742288204,10.1711133484109,10.3699538932612,10.2880857390263,9.62076138963423,9.38037286478185,9.4593061197673,9.79763413268806,9.93185709813328,9.93932005468111
"AT4G00416",2.90633528386419,3.10787455516066,2.90201401736746,4.66825101782462,5.70655236474137,4.83190986808612,3.04262509467424,2.90639056939215,3.0667786738398,3.13168174199883,3.55781402287073,3.57028043353395
"AT5G54380",8.09420088681582,8.07401353726635,7.99177191455087,8.90782462474027,9.08542617901862,9.28349766770388,7.69070288189768,8.0895520557452,8.08479401151805,8.85359424775143,9.18676158204014,8.98737983886514
"AT3G48990",10.9643935280776,11.0534945990188,11.0902574034759,11.8312081259879,11.9045169978101,11.8534712198378,11.0844865913668,11.0857512383999,11.1936684278202,11.33118244153,11.4686061473368,11.6277733005927
"AT3G11370",5.19384021526891,4.85923945873407,5.60295940301719,7.46843833695733,7.44792440566705,8.41703649993939,5.28004624424329,4.95561566513275,5.73005304897358,7.32169634142961,7.9373882645783,8.34916397004905
"AT2G46550",8.24781323537378,8.34606181970541,8.10566991530974,7.59932731992134,7.50422365742934,7.66084579513316,8.23190803023441,8.36283655012508,8.26701278351939,7.68592324676471,7.5167740794213,7.65714635721237
"AT5G40470",7.62936248485681,7.31922429575624,7.42301697565254,8.67999682323731,8.76817033702324,8.9955298403409,7.58397365793748,7.54997527946868,7.42029995982043,8.14789987502387,8.28213494810625,8.75534732002632
"AT1G12580",6.40250653396744,6.71054714625336,6.68698710436299,7.53357103897152,7.78649668899865,7.89704423042753,6.57809692818249,6.65337124566986,6.67696620893198,7.35015611126064,7.70856067224682,7.66091573354984
"AT1G80310",8.72298444829751,8.50573327250265,8.55665492066806,9.41813086080838,9.54216130390579,9.54759844421311,8.67901984895171,8.55747556937505,8.77808890561475,8.91774308931503,9.11752207781754,9.10825450444599
"AT3G11580",5.83647443781194,5.69403682510046,5.84878717704791,7.00177119572752,7.32619901140335,6.83960689857765,5.6392939584602,5.44651496759543,5.87160726055318,6.66269928554009,7.33366727276673,6.98149368098637
"AT3G15300",8.89718107255133,8.76643708558283,8.86033965245409,7.89359938870454,7.78886971263821,8.04735617713843,8.82777172057126,8.61622299917357,8.83269594641819,8.23580261356013,7.88962414389406,7.87925876882113
"AT3G07340",6.24218394431232,6.74915434134242,6.53140091208379,7.94657055113076,8.21073428927857,8.06293682506518,6.10042331863387,6.69312498700997,6.70642995353586,7.33724268627767,7.61289830238834,7.74913474281681
"AT4G01250",6.05921115386213,5.31728227879754,5.45026461055354,7.98359324981153,7.31381911204438,7.69151257994415,6.30843049913676,5.20022224862614,5.56961599510268,8.38645484123369,7.50234221217972,7.97692256766301
"AT2G22500",9.73936237159162,9.64156115596038,9.09201538350997,11.3269386638907,11.5332780893801,11.9244132035361,9.45930367600214,9.44883748735463,9.33263543346263,10.6880992029896,11.2575698107455,11.7023466716952
"AT1G29400",9.14988479085053,9.17476801210638,8.89196730480582,8.33507481022718,8.23632885007872,8.32978573229217,9.23782142556405,9.13520930806501,9.07862350117487,8.56102177107184,8.30321515813088,8.49888039402651
"AT4G37540",7.55752049113626,7.96027809354686,7.97379403408425,9.3849835206777,9.83267396002982,9.89295142629914,7.63383157605151,7.91254728625956,8.08870104020351,8.79820474437868,9.31398124939559,9.51806850155793
"AT3G05490",10.6123287516664,10.688426272566,10.743515858175,11.1709463836012,11.1916617529051,11.3071463575693,10.7460835178579,10.5461156143114,10.6398998558647,11.2078134894811,11.2929828292953,11.2819555194243
"AT5G55970",8.2562679909178,7.9633546010208,8.00110996817636,6.59799649828037,6.3998681856398,7.08696132329008,8.33502172543847,8.25374373504133,8.21817099143595,6.6790655165527,6.91558591070464,7.43418033594074
